entry_idx,entry_dt,dir,entry_price,oracle_pnl,H1_sr_target,H1_sr_found,H1_sr_dist_atr,H1_htf_atr,conv_reason,conv_pnl,conv_bars,H1_reason,H1_pnl,H1_bars,M15_sr_target,M15_sr_found,M15_sr_dist_atr,M15_htf_atr,M15_reason,M15_pnl,M15_bars
75827,2025-11-17 03:26:00,BUY,4092.69,912.0000000000346,0.0,False,0.0,22.98537,EMACross,19.000000000005457,26,EMACross(NoSR),19.000000000005457,26,0.0,False,0.0,11.08773,EMACross(NoSR),19.000000000005457,26
75913,2025-11-17 04:52:00,SELL,4082.57,1275.0,3674.61,True,18.84,21.65132,TimeExit,-30.999999999994543,24,TimeExit,-30.999999999994543,24,3674.61,True,43.1,9.46613,TimeExit,-30.999999999994543,24
75974,2025-11-17 05:53:00,BUY,4084.86,325.0,0.0,False,0.0,20.92181,TimeExit,-155.99999999999454,8,TimeExit,-155.99999999999454,8,0.0,False,0.0,8.70568,TimeExit,-155.99999999999454,8
76039,2025-11-17 06:58:00,SELL,4078.13,2844.0000000000055,3674.61,True,20.54,19.64157,EMACross,1530.0000000000182,64,EMACross(FB),1530.0000000000182,64,3674.61,True,56.44,7.14906,EMACross(FB),1530.0000000000182,64
76100,2025-11-17 07:59:00,BUY,4058.32,3084.999999999991,0.0,False,0.0,20.88936,TimeExit,-214.00000000003274,12,TimeExit,-214.00000000003274,12,0.0,False,0.0,8.69881,TimeExit,-214.00000000003274,12
76161,2025-11-17 09:00:00,SELL,4067.56,84.00000000001455,3674.61,True,18.8,20.89805,StructBreak,-359.00000000001455,2,StructBreak,-359.00000000001455,2,3674.61,True,45.99,8.5435,StructBreak,-359.00000000001455,2
76222,2025-11-17 10:01:00,BUY,4088.86,705.9999999999945,0.0,False,0.0,21.29565,TimeExit,0.0,15,TimeExit,0.0,15,0.0,False,0.0,7.95571,TimeExit,0.0,15
76292,2025-11-17 11:11:00,BUY,4080.8,869.9999999999818,0.0,False,0.0,20.64556,TimeExit,-10.00000000003638,40,TimeExit,-10.00000000003638,40,0.0,False,0.0,8.51821,TimeExit,-10.00000000003638,40
76353,2025-11-17 12:12:00,BUY,4088.01,148.99999999997817,0.0,False,0.0,20.70615,TimeExit,-135.00000000003638,9,TimeExit,-135.00000000003638,9,0.0,False,0.0,7.94095,TimeExit,-135.00000000003638,9
76414,2025-11-17 13:13:00,SELL,4066.51,208.0000000000382,3674.61,True,18.44,21.248,TimeExit,-250.99999999997635,8,TimeExit,-250.99999999997635,8,3674.61,True,43.68,8.97132,TimeExit,-250.99999999997635,8
76476,2025-11-17 14:15:00,SELL,4077.5,1684.0000000000146,3674.61,True,20.31,19.83227,TimeExit,-155.0000000000182,8,TimeExit,-155.0000000000182,8,3674.61,True,46.72,8.62405,TimeExit,-155.0000000000182,8
76537,2025-11-17 15:16:00,BUY,4083.69,346.99999999998,0.0,False,0.0,21.4013,TimeExit,-528.9999999999964,8,TimeExit,-528.9999999999964,8,0.0,False,0.0,9.85896,TimeExit,-528.9999999999964,8
76598,2025-11-17 16:17:00,BUY,4070.37,1151.9999999999982,0.0,False,0.0,21.37046,EMACross,-544.0000000000055,7,EMACross(NoSR),-544.0000000000055,7,0.0,False,0.0,10.65329,EMACross(NoSR),-544.0000000000055,7
76659,2025-11-17 17:18:00,SELL,4064.99,1281.999999999971,3674.61,True,18.82,20.74373,TimeExit,-408.0000000000382,8,TimeExit,-408.0000000000382,8,3674.61,True,32.28,12.09232,TimeExit,-408.0000000000382,8
76720,2025-11-17 18:19:00,SELL,4062.25,301.9999999999982,3674.61,True,18.6,20.8419,EMACross,-328.99999999999636,6,EMACross(FB),-328.99999999999636,6,3674.61,True,34.45,11.25229,EMACross(FB),-328.99999999999636,6
76781,2025-11-17 19:20:00,BUY,4078.54,246.00000000000364,0.0,False,0.0,19.57498,TimeExit,-146.00000000000364,8,TimeExit,-146.00000000000364,8,0.0,False,0.0,9.22105,TimeExit,-146.00000000000364,8
76848,2025-11-17 20:27:00,SELL,4068.32,6144.0000000000055,3674.61,True,20.94,18.80498,TimeExit,-60.99999999996726,8,TimeExit,-60.99999999996726,8,3674.61,True,49.85,7.8974,TimeExit,-60.99999999996726,8
76913,2025-11-17 21:32:00,SELL,4043.72,3683.999999999969,3674.61,True,15.68,23.53632,EMACross,2460.9999999999673,47,EMACross(FB),2460.9999999999673,47,3674.61,True,28.66,12.88029,EMACross(FB),2460.9999999999673,47
76974,2025-11-17 22:33:00,BUY,4027.54,2753.00000000002,0.0,False,0.0,25.38881,EMACross,1673.0000000000018,117,EMACross(NoSR),1673.0000000000018,117,0.0,False,0.0,12.37721,EMACross(NoSR),1673.0000000000018,117
77039,2025-11-17 23:38:00,SELL,4042.81,1561.0000000000127,3674.61,True,16.04,22.95963,EMACross,-70.00000000002728,7,EMACross(FB),-70.00000000002728,7,3674.61,True,38.47,9.57051,EMACross(FB),-70.00000000002728,7
77100,2025-11-18 01:40:00,SELL,4042.09,1489.0000000000327,3674.61,True,15.68,23.43702,EMACross,616.0000000000309,58,EMACross(FB),616.0000000000309,58,3674.61,True,39.44,9.31629,EMACross(FB),616.0000000000309,58
77161,2025-11-18 02:41:00,BUY,4035.04,1013.0000000000109,0.0,False,0.0,22.17208,TimeExit,-138.99999999998727,8,TimeExit,-138.99999999998727,8,0.0,False,0.0,9.98403,TimeExit,-138.99999999998727,8
77222,2025-11-18 03:42:00,SELL,4031.23,2288.9999999999873,3674.61,True,16.02,22.2558,TimeExit,-0.9999999999763531,30,TimeExit,-0.9999999999763531,30,3674.61,True,35.96,9.91719,TimeExit,-0.9999999999763531,30
77290,2025-11-18 04:50:00,SELL,4024.14,1923.0000000000018,3674.61,True,15.87,22.0257,EMACross,492.0000000000073,46,EMACross(FB),492.0000000000073,46,3674.61,True,32.72,10.68341,EMACross(FB),492.0000000000073,46
77351,2025-11-18 05:51:00,BUY,4018.1,666.0000000000309,0.0,False,0.0,21.50227,EMACross,-171.00000000000364,4,EMACross(NoSR),-171.00000000000364,4,0.0,False,0.0,10.72884,EMACross(NoSR),-171.00000000000364,4
77412,2025-11-18 06:52:00,SELL,4009.83,219.9999999999818,3674.61,True,16.44,20.3873,TimeExit,-165.99999999998545,8,TimeExit,-165.99999999998545,8,3674.61,True,35.76,9.37429,TimeExit,-165.99999999998545,8
77473,2025-11-18 07:53:00,BUY,4023.5,171.00000000000364,0.0,False,0.0,19.95566,StructBreak,-582.9999999999927,5,StructBreak,-582.9999999999927,5,0.0,False,0.0,9.18695,StructBreak,-582.9999999999927,5
77534,2025-11-18 08:54:00,SELL,4010.14,1225.9999999999764,3674.61,True,17.65,19.00557,TimeExit,-276.0000000000218,46,TimeExit,-276.0000000000218,46,3674.61,True,39.51,8.49202,TimeExit,-276.0000000000218,46
77595,2025-11-18 09:55:00,BUY,4015.2,3157.0000000000164,0.0,False,0.0,19.09816,EMACross,1798.0000000000018,73,EMACross(NoSR),1798.0000000000018,73,0.0,False,0.0,9.24173,EMACross(NoSR),1798.0000000000018,73
77656,2025-11-18 10:56:00,BUY,4037.96,1230.0000000000182,0.0,False,0.0,20.83707,TimeExit,-407.9999999999927,8,TimeExit,-407.9999999999927,8,0.0,False,0.0,10.63287,TimeExit,-407.9999999999927,8
77717,2025-11-18 11:57:00,BUY,4041.18,917.0000000000073,0.0,False,0.0,20.3148,TimeExit,-128.99999999999636,8,TimeExit,-128.99999999999636,8,0.0,False,0.0,9.7397,TimeExit,-128.99999999999636,8
77778,2025-11-18 12:58:00,BUY,4042.21,813.9999999999873,0.0,False,0.0,19.33016,EMACross,192.00000000000728,10,EMACross(NoSR),192.00000000000728,10,0.0,False,0.0,8.53729,EMACross(NoSR),192.00000000000728,10
77839,2025-11-18 13:59:00,SELL,4039.53,1032.0000000000164,3674.61,True,19.67,18.5528,TimeExit,-310.99999999996726,8,TimeExit,-310.99999999996726,8,3674.61,True,47.33,7.7098,TimeExit,-310.99999999996726,8
77900,2025-11-18 15:00:00,SELL,4036.4,9.999999999990905,3674.61,True,17.28,20.93273,StructBreak,-675.0,3,StructBreak,-675.0,3,3674.61,True,41.58,8.70185,StructBreak,-675.0,3
77964,2025-11-18 16:04:00,BUY,4074.4,740.9999999999854,0.0,False,0.0,21.30036,TimeExit,-200.0,8,TimeExit,-200.0,8,0.0,False,0.0,10.5181,TimeExit,-200.0,8
78025,2025-11-18 17:05:00,SELL,4058.37,1786.999999999989,3674.61,True,17.8,21.56032,TimeExit,-75.0,8,TimeExit,-75.0,8,3674.61,True,32.06,11.97125,TimeExit,-75.0,8
78086,2025-11-18 18:06:00,SELL,4045.51,269.00000000000546,3674.61,True,16.49,22.49761,TimeExit,-803.9999999999964,8,TimeExit,-803.9999999999964,8,3674.61,True,29.46,12.58837,TimeExit,-803.9999999999964,8
78147,2025-11-18 19:07:00,BUY,4067.68,817.0000000000073,0.0,False,0.0,21.67793,TimeExit,-126.99999999999818,8,TimeExit,-126.99999999999818,8,0.0,False,0.0,11.13357,TimeExit,-126.99999999999818,8
78215,2025-11-18 20:15:00,SELL,4068.05,490.0000000000091,3674.61,True,19.36,20.32087,TimeExit,-65.99999999998545,20,TimeExit,-65.99999999998545,20,3674.61,True,40.89,9.62239,TimeExit,-65.99999999998545,20
78276,2025-11-18 21:16:00,BUY,4079.27,296.99999999998,0.0,False,0.0,18.85675,TimeExit,-300.0,8,TimeExit,-300.0,8,0.0,False,0.0,8.35365,TimeExit,-300.0,8
78337,2025-11-18 22:17:00,SELL,4075.94,1109.999999999991,3674.61,True,21.9,18.32919,EMACross,522.0000000000255,56,EMACross(FB),522.0000000000255,56,3674.61,True,50.97,7.87402,EMACross(FB),522.0000000000255,56
78399,2025-11-18 23:19:00,SELL,4066.48,163.99999999998727,3674.61,True,23.21,16.88663,TimeExit,-50.0,11,TimeExit,-50.0,11,3674.61,True,61.33,6.38909,TimeExit,-50.0,11
78460,2025-11-19 01:21:00,BUY,4072.97,553.00000000002,0.0,False,0.0,16.21241,TimeExit,-168.99999999995998,8,TimeExit,-168.99999999995998,8,0.0,False,0.0,5.29321,TimeExit,-168.99999999995998,8
78524,2025-11-19 02:25:00,BUY,4076.72,68.0000000000291,0.0,False,0.0,15.52142,TimeExit,-80.99999999999454,9,TimeExit,-80.99999999999454,9,0.0,False,0.0,6.05371,TimeExit,-80.99999999999454,9
78587,2025-11-19 03:28:00,BUY,4068.53,1208.999999999969,0.0,False,0.0,15.31723,TimeExit,-162.00000000003456,8,TimeExit,-162.00000000003456,8,0.0,False,0.0,6.76691,TimeExit,-162.00000000003456,8
78650,2025-11-19 04:31:00,BUY,4066.27,1434.999999999991,0.0,False,0.0,16.63494,EMACross,732.9999999999927,40,EMACross(NoSR),732.9999999999927,40,0.0,False,0.0,8.17736,EMACross(NoSR),732.9999999999927,40
78728,2025-11-19 05:49:00,BUY,4075.05,2234.9999999999454,0.0,False,0.0,16.08894,EMACross,-419.00000000000546,7,EMACross(NoSR),-419.00000000000546,7,0.0,False,0.0,7.34966,EMACross(NoSR),-419.00000000000546,7
78795,2025-11-19 06:56:00,BUY,4075.82,2276.999999999998,0.0,False,0.0,15.58108,TimeExit,-44.00000000000546,8,TimeExit,-44.00000000000546,8,0.0,False,0.0,6.44839,TimeExit,-44.00000000000546,8
78863,2025-11-19 08:04:00,BUY,4093.98,458.9999999999691,0.0,False,0.0,15.65984,TimeExit,-46.00000000000364,13,TimeExit,-46.00000000000364,13,0.0,False,0.0,7.10543,TimeExit,-46.00000000000364,13
78925,2025-11-19 09:06:00,SELL,4090.0,1171.99999999998,3674.61,True,27.39,15.16519,TimeExit,-7.999999999992724,18,TimeExit,-7.999999999992724,18,3674.61,True,59.12,7.02653,TimeExit,-7.999999999992724,18
78986,2025-11-19 10:07:00,SELL,4084.51,623.0000000000018,3674.61,True,28.21,14.5285,TimeExit,-30.999999999994543,14,TimeExit,-30.999999999994543,14,3674.61,True,53.75,7.62641,TimeExit,-30.999999999994543,14
79047,2025-11-19 11:08:00,BUY,4087.56,3151.999999999998,0.0,False,0.0,17.27537,TimeExit,-142.99999999998363,8,TimeExit,-142.99999999998363,8,0.0,False,0.0,7.73794,TimeExit,-142.99999999998363,8
79108,2025-11-19 12:09:00,BUY,4112.54,507.9999999999927,0.0,False,0.0,16.58132,TimeExit,-47.999999999956344,12,TimeExit,-47.999999999956344,12,0.0,False,0.0,9.41645,TimeExit,-47.999999999956344,12
79169,2025-11-19 13:10:00,SELL,4108.41,359.99999999994543,3674.61,True,27.36,15.85581,StructBreak,-785.0000000000364,7,StructBreak,-785.0000000000364,7,3674.61,True,56.87,7.62775,StructBreak,-785.0000000000364,7
79230,2025-11-19 14:11:00,BUY,4118.56,130.99999999994907,0.0,False,0.0,14.77637,TimeExit,-539.0000000000327,8,TimeExit,-539.0000000000327,8,0.0,False,0.0,7.0751,TimeExit,-539.0000000000327,8
79291,2025-11-19 15:12:00,SELL,4105.32,452.99999999997453,3674.61,True,28.6,15.06219,TimeExit,-167.00000000000728,8,TimeExit,-167.00000000000728,8,3674.61,True,56.09,7.67828,TimeExit,-167.00000000000728,8
79352,2025-11-19 16:13:00,BUY,4117.97,1486.999999999989,0.0,False,0.0,16.65523,TimeExit,-631.00000000004,8,TimeExit,-631.00000000004,8,0.0,False,0.0,8.37653,TimeExit,-631.00000000004,8
79413,2025-11-19 17:14:00,BUY,4129.89,294.9999999999818,0.0,False,0.0,20.13853,TimeExit,-336.9999999999891,8,TimeExit,-336.9999999999891,8,0.0,False,0.0,10.95576,TimeExit,-336.9999999999891,8
79474,2025-11-19 18:15:00,SELL,4094.06,3848.999999999978,3674.61,True,19.47,21.54406,EMACross,2494.0000000000055,70,EMACross(FB),2494.0000000000055,70,3674.61,True,28.7,14.61741,EMACross(FB),2494.0000000000055,70
79535,2025-11-19 19:16:00,SELL,4064.08,100.0,3674.61,True,17.64,22.08485,TimeExit,-563.9999999999873,8,TimeExit,-563.9999999999873,8,3674.61,True,27.92,13.94755,TimeExit,-563.9999999999873,8
79596,2025-11-19 20:17:00,BUY,4085.28,598.9999999999782,0.0,False,0.0,21.2122,TimeExit,-99.00000000002365,8,TimeExit,-99.00000000002365,8,0.0,False,0.0,11.97229,TimeExit,-99.00000000002365,8
79657,2025-11-19 21:18:00,SELL,4076.88,1125.0,3674.61,True,19.35,20.79058,TimeExit,-8.999999999969077,35,TimeExit,-8.999999999969077,35,3674.61,True,34.25,11.74555,TimeExit,-8.999999999969077,35
79718,2025-11-19 22:19:00,BUY,4080.85,1015.0000000000091,0.0,False,0.0,19.32383,TimeExit,-161.9999999999891,8,TimeExit,-161.9999999999891,8,0.0,False,0.0,9.46421,TimeExit,-161.9999999999891,8
79779,2025-11-19 23:20:00,SELL,4070.41,135.99999999996726,3674.61,True,20.51,19.29666,EMACross,-419.00000000000546,7,EMACross(FB),-419.00000000000546,7,3674.61,True,46.13,8.57919,EMACross(FB),-419.00000000000546,7
79840,2025-11-20 01:22:00,BUY,4090.38,1975.0,0.0,False,0.0,20.75977,TimeExit,-380.99999999999454,8,TimeExit,-380.99999999999454,8,0.0,False,0.0,7.97374,TimeExit,-380.99999999999454,8
79917,2025-11-20 02:39:00,SELL,4103.09,6171.000000000004,3674.61,True,22.2,19.30113,TimeExit,-157.99999999999272,8,TimeExit,-157.99999999999272,8,3674.61,True,53.48,8.01258,TimeExit,-157.99999999999272,8
79978,2025-11-20 03:40:00,SELL,4091.15,4976.999999999998,3674.61,True,20.33,20.48498,TimeExit,-415.0000000000091,8,TimeExit,-415.0000000000091,8,3674.61,True,52.46,7.93947,TimeExit,-415.0000000000091,8
80039,2025-11-20 04:41:00,BUY,4057.47,2809.0000000000146,0.0,False,0.0,23.12965,EMACross,1361.0000000000127,54,EMACross(NoSR),1361.0000000000127,54,0.0,False,0.0,12.01041,EMACross(NoSR),1361.0000000000127,54
80100,2025-11-20 05:42:00,SELL,4070.09,578.9999999999964,3674.61,True,17.34,22.81236,TimeExit,-4.999999999972715,14,TimeExit,-4.999999999972715,14,3674.61,True,33.58,11.77759,TimeExit,-4.999999999972715,14
